,ÃøÁ¤¼Ò¸í,¼ö¿Â,¼ö¼ÒÀÌ¿Â³óµµ,Àü±âÀüµµµµ,¿ëÁ¸»ê¼Ò,Å¹µµ,ÃÑÀ¯±âÅº¼Ò,Å¬·Î·ÎÇÊ,¿°È­¸ÞÆ¿·»,Æ®¸®Å¬·Î·Î¿¡Å×ÀÎ,»ç¿°È­Åº¼Ò,Æ®¸®Å¬·Î·Î¿¡Æ¿·»,Å×Æ®¶óÅ¬·Î·Î¿¡Æ¿·»,º¥Á¨,Åç·ç¿£,¿¡Æ¿º¥Á¨,ÀÚÀÏ·»,ÀÚÀÏ·»,¿°È­¸ÞÆ¿·»,Æ®¸®Å¬·Î·Î¿¡Å×ÀÎ,»ç¿°È­Åº¼Ò,Æ®¸®Å¬·Î·Î¿¡Æ¿·»,Å×Æ®¶óÅ¬·Î·Î¿¡Æ¿·»
2018-02-03,Ä¥¼­,3.3,8.6,438.0,16.5,3.2,,46.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-04,Ä¥¼­,2.8,8.6,451.0,16.5,3.5,,48.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-05,Ä¥¼­,3.1,8.7,435.0,16.4,4.0,,52.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-06,Ä¥¼­,2.7,8.7,436.0,16.0,3.8,,49.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-07,Ä¥¼­,3.3,8.7,428.0,16.4,3.8,,47.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-08,Ä¥¼­,3.4,8.7,440.0,16.5,3.6,,48.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-09,Ä¥¼­,3.6,8.6,433.0,16.3,3.5,2.8,45.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-10,Ä¥¼­,3.7,8.6,413.0,16.2,3.5,2.7,42.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-11,Ä¥¼­,3.2,8.5,414.0,15.7,4.4,2.7,38.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-12,Ä¥¼­,2.8,8.4,401.0,15.5,4.8,2.6,33.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-13,Ä¥¼­,3.5,8.4,430.0,15.7,4.5,2.8,38.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-14,Ä¥¼­,3.7,8.4,448.0,15.5,4.5,2.7,38.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-15,Ä¥¼­,4.2,8.4,438.0,15.4,4.6,2.7,33.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-16,Ä¥¼­,4.2,8.5,461.0,16.0,4.7,2.7,46.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-17,Ä¥¼­,4.5,8.4,432.0,15.6,5.0,2.6,32.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-18,Ä¥¼­,4.8,8.3,403.0,15.2,5.1,2.4,25.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-19,Ä¥¼­,4.5,8.5,419.0,15.7,4.3,2.4,39.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-20,Ä¥¼­,,,,,,,,,,,,,,,,,,,,,,
2018-02-21,Ä¥¼­,5.4,8.5,365.0,14.6,5.4,2.2,29.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-22,Ä¥¼­,5.0,8.5,386.0,14.9,4.4,2.3,36.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-23,Ä¥¼­,4.9,8.6,407.0,14.8,4.4,2.4,43.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-24,Ä¥¼­,6.0,8.6,430.0,14.4,4.1,2.5,36.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-25,Ä¥¼­,6.6,8.6,434.0,14.4,3.7,2.5,32.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-26,Ä¥¼­,6.3,8.7,501.0,14.9,4.5,,39.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-27,Ä¥¼­,6.0,8.7,501.0,15.2,4.7,,41.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-02-28,Ä¥¼­,6.6,8.6,464.0,14.8,4.8,,39.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-01,Ä¥¼­,6.9,8.3,477.0,14.6,10.1,,36.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-02,Ä¥¼­,7.2,8.2,450.0,14.1,8.5,,29.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-03,Ä¥¼­,7.4,8.4,499.0,15.1,6.0,2.7,39.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-04,Ä¥¼­,7.7,8.3,516.0,14.8,6.3,2.9,41.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-05,Ä¥¼­,8.6,8.0,457.0,13.2,8.8,2.6,33.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-06,Ä¥¼­,8.4,7.9,532.0,13.4,7.7,2.8,29.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-07,Ä¥¼­,8.4,8.0,525.0,13.2,7.8,2.8,38.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-08,Ä¥¼­,8.3,7.8,479.0,11.9,16.4,2.6,35.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-09,Ä¥¼­,7.9,7.6,432.0,11.7,24.6,2.8,32.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-10,Ä¥¼­,8.2,7.6,442.0,11.7,18.8,2.8,42.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-11,Ä¥¼­,8.6,7.8,429.0,12.3,13.6,2.8,60.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-12,Ä¥¼­,8.9,8.0,419.0,12.8,11.3,2.8,77.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-13,Ä¥¼­,9.7,8.1,403.0,13.0,11.5,2.9,78.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-14,Ä¥¼­,10.8,7.9,350.0,12.3,11.0,2.7,55.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-15,Ä¥¼­,11.2,8.0,398.0,12.7,10.9,2.8,73.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-16,Ä¥¼­,12.9,7.5,331.0,10.4,18.1,2.7,32.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-17,Ä¥¼­,12.6,7.4,333.0,9.8,14.2,2.3,24.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-18,Ä¥¼­,12.1,7.6,359.0,11.0,11.7,2.3,31.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-19,Ä¥¼­,12.2,7.4,298.0,9.8,13.5,2.2,16.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-20,Ä¥¼­,11.2,7.3,251.0,9.6,19.5,2.1,8.2,,,,,,,,,,,,,,,
2018-03-21,Ä¥¼­,9.3,7.4,219.0,10.3,18.6,1.9,5.6,,,,,,,,,,,,,,,
2018-03-22,Ä¥¼­,8.8,7.4,236.0,10.5,11.0,2.0,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-23,Ä¥¼­,9.9,7.6,297.0,11.2,5.6,2.0,16.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-24,Ä¥¼­,10.7,7.6,298.0,11.2,3.9,2.0,18.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-25,Ä¥¼­,11.3,7.7,307.0,11.4,4.2,2.1,25.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-26,Ä¥¼­,12.2,7.9,306.0,11.8,5.8,,31.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-27,Ä¥¼­,12.8,8.0,292.0,11.9,6.3,,25.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-28,Ä¥¼­,13.2,8.3,320.0,13.1,6.7,,31.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-29,Ä¥¼­,14.8,8.2,308.0,12.4,5.9,,19.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-30,Ä¥¼­,16.6,8.2,266.0,11.5,4.8,,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-03-31,Ä¥¼­,15.1,8.6,316.0,12.9,5.9,3.5,28.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-01,Ä¥¼­,15.2,8.6,324.0,12.9,5.6,3.7,36.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-02,Ä¥¼­,15.7,8.6,322.0,12.3,5.7,3.5,25.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-03,Ä¥¼­,16.6,8.4,309.0,11.5,6.0,3.1,17.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-04,Ä¥¼­,18.1,7.8,260.0,9.7,5.9,2.2,6.8,,,,,,,,,,,,,,,
2018-04-05,Ä¥¼­,16.9,7.6,279.0,9.3,6.3,2.5,6.3,,,,,,,,,,,,,,,
2018-04-06,Ä¥¼­,15.5,7.7,298.0,9.5,8.8,2.8,15.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-07,Ä¥¼­,13.8,7.4,236.0,8.9,12.4,2.2,9.2,,,,,,,,,,,,,,,
2018-04-08,Ä¥¼­,12.9,7.4,240.0,9.4,9.4,2.3,6.3,,,,,,,,,,,,,,,
2018-04-09,Ä¥¼­,14.1,7.4,234.0,9.6,6.8,2.3,5.0,,,,,,,,,,,,,,,
2018-04-10,Ä¥¼­,14.6,7.5,267.0,9.8,5.9,2.5,6.0,,,,,,,,,,,,,,,
2018-04-11,Ä¥¼­,15.6,7.6,267.0,10.0,6.2,2.6,7.1,,,,,,,,,,,,,,,
2018-04-12,Ä¥¼­,16.1,7.6,267.0,10.2,5.3,2.6,11.7,,,,,,,,,,,,,,,
2018-04-13,Ä¥¼­,16.8,7.5,221.0,9.5,5.6,2.2,4.5,,,,,,,,,,,,,,,
2018-04-14,Ä¥¼­,15.5,7.5,231.0,9.6,5.4,2.3,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-15,Ä¥¼­,15.1,7.3,189.0,8.8,5.7,1.8,2.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-16,Ä¥¼­,15.3,7.5,226.0,9.5,6.7,2.3,5.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-17,Ä¥¼­,16.0,7.6,229.0,9.9,6.2,2.4,5.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-18,Ä¥¼­,17.0,7.7,226.0,10.0,5.4,2.3,4.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-19,Ä¥¼­,17.4,7.7,231.0,10.1,5.7,2.4,5.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-20,Ä¥¼­,18.7,7.9,230.0,10.5,5.2,2.4,4.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-21,Ä¥¼­,18.7,8.1,245.0,10.9,4.5,2.5,5.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-22,Ä¥¼­,19.3,7.9,233.0,10.0,4.5,2.4,4.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-23,Ä¥¼­,18.7,7.6,230.0,9.0,4.0,2.3,3.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-24,Ä¥¼­,17.4,7.3,224.0,7.9,6.3,2.3,4.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-25,Ä¥¼­,16.2,7.1,168.0,7.4,9.5,2.3,1.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-26,Ä¥¼­,17.0,7.2,222.0,8.0,9.7,2.7,1.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-27,Ä¥¼­,17.8,7.2,248.0,8.3,6.6,2.8,2.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-28,Ä¥¼­,18.3,7.3,242.0,8.7,5.9,2.9,2.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-29,Ä¥¼­,19.2,7.4,220.0,8.9,6.3,2.7,3.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-04-30,Ä¥¼­,19.6,7.5,218.0,9.2,6.3,2.7,4.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-01,Ä¥¼­,20.8,7.4,193.0,8.7,5.4,2.3,4.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-02,Ä¥¼­,20.4,7.3,195.0,8.1,5.0,2.2,4.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-03,Ä¥¼­,19.5,7.3,205.0,8.0,7.1,2.3,3.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-04,Ä¥¼­,19.0,7.3,194.0,8.0,5.9,2.2,2.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-05,Ä¥¼­,19.3,7.5,225.0,8.4,5.2,2.5,2.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-06,Ä¥¼­,19.6,7.4,211.0,7.9,3.2,2.3,2.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-07,Ä¥¼­,19.8,7.3,209.0,7.0,2.4,2.2,2.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-08,Ä¥¼­,19.6,7.1,181.0,6.3,3.5,2.0,1.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-09,Ä¥¼­,19.3,7.2,195.0,6.8,2.7,2.2,1.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-10,Ä¥¼­,20.2,7.1,189.0,6.8,2.6,2.2,2.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-11,Ä¥¼­,20.8,7.3,234.0,7.4,2.7,2.5,3.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-12,Ä¥¼­,21.1,7.4,239.0,7.4,2.5,2.4,2.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-13,Ä¥¼­,21.8,7.2,203.0,6.5,2.2,2.1,2.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-14,Ä¥¼­,22.3,7.1,209.0,6.5,2.2,2.1,1.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-15,Ä¥¼­,22.8,7.2,223.0,6.6,1.8,2.1,,,,,,,,,,,,,,,,
2018-05-16,Ä¥¼­,23.5,7.1,220.0,5.8,1.7,2.2,,,,,,,,,,,,,,,,
2018-05-17,Ä¥¼­,,,,,,,,,,,,,,,,,,,,,,
2018-05-18,Ä¥¼­,22.6,8.0,246.0,8.9,6.3,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-19,Ä¥¼­,22.8,8.3,184.0,9.8,7.1,2.5,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-20,Ä¥¼­,22.3,8.4,204.0,10.5,7.9,2.4,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-21,Ä¥¼­,21.6,8.1,219.0,9.7,8.1,2.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-22,Ä¥¼­,22.1,8.2,227.0,9.5,5.5,2.7,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-23,Ä¥¼­,21.9,8.2,232.0,9.3,5.9,2.5,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-24,Ä¥¼­,22.6,8.2,254.0,9.5,5.2,2.7,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-25,Ä¥¼­,23.2,8.0,273.0,8.4,4.4,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-26,Ä¥¼­,23.3,8.1,270.0,8.8,5.0,2.9,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-27,Ä¥¼­,23.6,8.2,275.0,9.0,4.3,3.0,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-28,Ä¥¼­,23.9,8.5,291.0,9.5,3.6,3.2,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-29,Ä¥¼­,24.1,8.4,288.0,9.3,4.1,3.0,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-30,Ä¥¼­,24.3,8.4,294.0,9.4,4.3,3.0,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-05-31,Ä¥¼­,24.3,8.0,291.0,8.5,5.2,3.0,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-01,Ä¥¼­,25.0,8.0,297.0,8.8,4.0,3.0,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-02,Ä¥¼­,25.9,8.0,267.0,8.5,5.2,3.0,21.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-03,Ä¥¼­,25.8,7.8,274.0,8.5,5.2,3.0,23.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-04,Ä¥¼­,26.5,7.9,282.0,9.0,3.6,3.0,26.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-05,Ä¥¼­,26.5,8.1,270.0,8.8,3.8,3.0,33.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-06,Ä¥¼­,27.0,8.3,273.0,8.6,4.9,2.8,23.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-07,Ä¥¼­,27.4,8.4,226.0,9.2,6.9,2.6,30.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-08,Ä¥¼­,27.5,8.8,236.0,10.6,5.9,2.6,34.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-09,Ä¥¼­,27.4,8.6,183.0,10.1,6.5,2.4,48.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-10,Ä¥¼­,26.4,8.4,227.0,9.6,6.3,2.5,49.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-11,Ä¥¼­,25.0,7.8,203.0,8.4,8.8,2.5,51.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-12,Ä¥¼­,24.4,7.5,299.0,7.5,5.4,2.8,25.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-13,Ä¥¼­,24.5,7.8,306.0,8.6,4.2,2.9,29.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-14,Ä¥¼­,24.9,8.0,324.0,9.1,5.9,3.1,33.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-15,Ä¥¼­,24.9,8.4,300.0,10.3,6.0,3.4,50.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-16,Ä¥¼­,25.3,8.3,310.0,10.3,5.8,3.3,48.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-17,Ä¥¼­,25.6,7.9,261.0,11.7,8.7,3.6,62.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-18,Ä¥¼­,26.2,8.1,256.0,11.5,6.7,3.5,59.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-19,Ä¥¼­,25.8,8.5,250.0,10.9,4.7,3.1,55.8,,,,,,,,,,,,,,,
2018-06-20,Ä¥¼­,26.5,8.3,212.0,9.8,5.7,2.8,50.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-21,Ä¥¼­,27.0,8.0,198.0,9.4,8.0,2.8,53.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-22,Ä¥¼­,27.3,8.2,283.0,10.4,6.4,3.1,42.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-23,Ä¥¼­,27.1,8.2,259.0,10.4,5.8,3.1,53.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-24,Ä¥¼­,27.4,8.0,249.0,9.5,6.3,3.0,58.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-25,Ä¥¼­,27.5,8.4,304.0,10.4,6.2,3.1,51.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-26,Ä¥¼­,27.0,8.2,309.0,9.1,6.2,3.2,45.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-27,Ä¥¼­,26.4,7.6,345.0,7.3,10.7,3.3,35.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-28,Ä¥¼­,25.9,7.0,289.0,6.5,18.6,3.2,27.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-29,Ä¥¼­,24.7,6.6,193.0,5.3,23.6,3.5,12.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-06-30,Ä¥¼­,25.1,6.8,281.0,6.2,11.8,3.4,9.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-07-01,Ä¥¼­,24.2,6.6,160.0,5.5,56.7,3.3,12.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-07-02,Ä¥¼­,23.3,6.5,120.0,5.6,130.6,4.0,9.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-07-03,Ä¥¼­,23.0,6.4,112.0,5.8,64.0,3.9,5.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-07-04,Ä¥¼­,22.7,6.5,112.0,6.2,37.7,3.5,5.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-07-05,Ä¥¼­,23.4,6.5,125.0,6.3,35.1,3.4,5.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-07-06,Ä¥¼­,23.0,6.5,117.0,6.2,53.1,3.5,5.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-07-07,Ä¥¼­,22.0,6.6,128.0,6.6,30.1,3.4,3.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-07-08,Ä¥¼­,22.3,6.7,133.0,7.4,19.5,3.0,8.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-07-09,Ä¥¼­,22.6,6.7,141.0,7.7,18.3,3.6,13.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-07-10,Ä¥¼­,22.6,6.8,136.0,7.9,18.2,3.1,17.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018-07-11,Ä¥¼­,23.7,7.2,146.0,8.2,17.2,3.4,19.1,,,,,,,,,,,,,,,
